venue_id, venue_name, venie_catogory
4b38f360f964a520e55225e3,Paola's Restaurant,Restaurant
4a4971eef964a52058ab1fe3,TGI Fridays,American Restaurant
4b591932f964a520727c28e3,Dallas BBQ,BBQ Joint
55b3e4a0498ec1a2f6f2b39d,Macdonough cafe,Café
5287fb45498ea6c480c2e7a2,New York Wing Factory,Wings Joint
4d88a023d85f37042b10d5db,Benjamin Brothers True Value Hardware,Hardware Store
4fa1abb2e4b0dad249f370d7,The Monro Pub,Pub
4c1521a577cea593aaacd160,"Broad Channel, NY",Neighborhood
4c448378429a0f4726d4481e,Pho 32 & Shabu Shabu,Asian Restaurant
533629bf498ed70d66886dd6,TITLE Boxing Club NYC,Gym / Fitness Center
3fd66200f964a52022e71ee3,Macelleria,Steakhouse
4ae9c67cf964a5204ab621e3,KBS,Office
3fd66200f964a52011e31ee3,Warsaw,Music Venue
4227a500f964a520c51f1fe3,Columbia University,University
4d977c9d97d06ea81a731d0b,Edenwald Houses - NYCHA,Housing Development
49c3a162f964a52067561fe3,Cafe Katja,Austrian Restaurant
4a981282f964a520612a20e3,New York Sports Club,Gym
434da380f964a520a4281fe3,Rogue,Sports Bar
54733f59498e78d5fb3a0755,Plowshares Coffee Roasters Bloomingdale,Coffee Shop
5193b0d3498ee3ef31a77ce8,Purpose,Office
56193a32498efc7fc420598d,Wattles Inn,Bed & Breakfast
50f3097fe4b08185e0929a30,Bún-Ker,Vietnamese Restaurant
501d8350f31c52e44eb79f9d,Hudson Yards,Neighborhood
3fd66200f964a520def01ee3,Yankee Tavern,Sports Bar
4ab5017ef964a520f37120e3,Bagel Oasis,Bagel Shop
4f0a0ecfe4b09d21f83d3e10,Projective Space,Coworking Space
51cc39fc454a383784d5afbe,Summers Juice & Coffee,Juice Bar
4fca7a3ae4b0e1632206d570,Bagatelle New York,French Restaurant
509705b7e4b09d8b5fb39439,Amsterdam Burger Company,Burger Joint
4e33fc7662845cff5a44b21d,East New York,Neighborhood
52025355498e1b62600d08e1,Lockwood Shop,Gift Shop
4a4821f5f964a52095aa1fe3,Lincoln Tunnel,Tunnel
4ef22ce4722eb49f525d2b06,Nederlander Theatre,Theater
4a36c1b9f964a520dd9d1fe3,NYU Langone Medical Center,Hospital
439b5079f964a520de2b1fe3,Epistrophy,Café
3fd66200f964a520b6e71ee3,Carnegie Hall (Stern Auditorium/Perelman Stage),Concert Hall
4bc9d9d6fb84c9b683b71b3e,U.S. Post Office - Nutley,Post Office
4ac00013f964a520689320e3,Queen,Italian Restaurant
509c54afe4b047ee279e799b,The Strand Smokehouse,BBQ Joint
4aea1121f964a52008b921e3,Hearst Tower,Building
4bb66927f562ef3b3f1d3097,Campmor,Sporting Goods Shop
4f314391e4b0f5735f56ef0c,Cipriani 42nd Street,Event Space
5233ae8b11d26806105c4e05,Flanagan's Tavern,Bar
4a07ac6af964a5208f731fe3,Westfield Garden State Plaza,Shopping Mall
4b6b1906f964a520a7f22be3,Thomas Lawrence Salon,Salon / Barbershop
4a4e253df964a52027ae1fe3,TGI Fridays,American Restaurant
4b32abb5f964a520701125e3,Open Door Gastropub,Gastropub
4b647ca3f964a52030b72ae3,Dunkin' Donuts,Donut Shop
53c514a3498ebce1d0db7212,JCPenney,Department Store
4c7b974081bca093817e0315,Dunkin Donuts,Donut Shop
5630f86c498e83efb05197b0,Cadillac,Building
4d017c9c6212721e474de111,Dunkin' Donuts,Donut Shop
4a2036bdf964a5205a7c1fe3,Sage Roadhouse,American Restaurant
537fb0b1498eaf0c78fd430f,David Burke Fabrick,Restaurant
4c6ebb82d5c3a1cd212ac92b,Dunkin' Donuts,Donut Shop
52b9e60e498ee2a60dd5cff7,Schnipper's Quality Kitchen,Burger Joint
4ad26f89f964a520a5e120e3,Starbucks,Coffee Shop
4a08ae47f964a5200a741fe3,The Brooklyn Star,Southern / Soul Food Restaurant
4b135e9bf964a520ad9623e3,Madame Tussauds New York,Museum
4227a500f964a520c51f1fe3,Columbia University,University
449f923ff964a520c5341fe3,S'MAC,Mac & Cheese Joint
4fe0eda4e4b0085f8737a2cc,The Penrose,Cocktail Bar
4d9e8aa89b91a1cdc7c958c0,Miss Lily's & Melvin's Juice Box,Caribbean Restaurant
43bfd385f964a520232d1fe3,Waverly Restaurant,Diner
4eb826e2f5b94bd85cf299c2,Luu's Baguette,Vietnamese Restaurant
4c9371f49273bfb7c04b0c72,Upper Manhattan,Neighborhood
4f47d5d7e4b0291e47a34f73,The Caledonia,Residential Building (Apartment / Condo)
4beb02ae6295c9b6ba298708,The South Wedge,Neighborhood
4d5c7eb11ef2f04de5bef5cd,Southern Hospitality,BBQ Joint
4e3d90741f6e844231e71772,Koch Comics Warehouse,Bookstore
4ca768b244a8224b05d70c40,"Belleville, NJ",City
3fd66200f964a5208fe91ee3,Cibo,American Restaurant
51bca29d011ceaf3375db3d4,The Cecil,American Restaurant
49b6e8d2f964a52016531fe3,Russ & Daughters,Gourmet Shop
4a6fa0abf964a520a4d61fe3,Brookfield Place,Shopping Mall
4a534cc4f964a5202cb21fe3,Third Rail Coffee,Coffee Shop
42717900f964a5206f211fe3,Brooklyn Botanic Garden,Botanical Garden
4bd23101a8b3a593e362675f,Dan's Supermarket #2,Supermarket
5244e1dc11d2bb4e57317ef8,Whitman & Bloom,American Restaurant
4c438488f799e21edc9aaca2,Center 548,Event Space
49c55a9df964a520fa561fe3,Steuben Playground,Playground
4d80e848577eb1f7b929b1d3,Koki Japanese Buffet,Japanese Restaurant
54148bc6498ea7bb8c05b70a,Juice Press,Vegetarian / Vegan Restaurant
49c64842f964a5202e571fe3,Columbus Circle,Plaza
4c4dc77e92b6a5938022df6e,Daily Grind Express,Deli / Bodega
412d2800f964a520df0c1fe3,Central Park,Park
505a0256e4b0c2e0d92a47d3,Jack Doyle's,Pub
4d41c42f255d8cfa3ec07305,Jade Garden,Chinese Restaurant
43b042a4f964a520962c1fe3,The Roosevelt Hotel,Hotel
4a85b1b3f964a520eefe1fe3,Starbucks,Coffee Shop
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
4a1afeb7f964a520b77a1fe3,Brooklyn Bowl,Bowling Alley
4b997129f964a520c57b35e3,The Home Depot,Hardware Store
49bc3b0af964a52020541fe3,Whole Foods Market,Grocery Store
4d9368407b5ea1437d14c8b8,Mamoun's Falafel,Falafel Restaurant
4a0f35e8f964a52040761fe3,New York Sports Club,Gym
547e2e50498e4ed32905dc81,Burger Walla,Burger Joint
3fd66200f964a520ade91ee3,Gotham Bar and Grill,New American Restaurant
49dc03d9f964a520445f1fe3,The Half Pint,Bar
4a8a13b8f964a520d20920e3,Hotel Chandler,Hotel
49eb2940f964a520a8661fe3,Grand Army Plaza Greenmarket,Farmers Market
4e0d21dbae603a50b5366dbd,Cascabel Taqueria,Mexican Restaurant
49b937b7f964a5204a531fe3,W New York,Hotel
56483547498e47953569e07e,Two Boots Upper East Side,Pizza Place
4d00efb2ffcea143a3533091,"Frank Guaracini, Jr. Fine And Performing Arts Center",College Theater
4cdad9daa1bba35d253491e5,Vintner Wine Market,Wine Shop
4c17a99b216fc9b6d3c48f96,MTA Bus - 9 Av & W 42 St (M11/M34-SBS/M42),Bus Stop
4cca2ba51ce5236a7bc3bd65,El Rey Del Taco II,Taco Place
4a6dbb61f964a520e5d21fe3,Ogilvy & Mather,Office
4f0a0bcae4b07c8f8dc6bbef,"Elmont, NY",City
56cce9f1498e9a4d83cae9aa,CRUNCH,Gym / Fitness Center
510ebc58e4b0607cf41598aa,Toll Booth,General Travel
49c65f17f964a5203c571fe3,Baby Grand,Karaoke Bar
4ade0324f964a520586721e3,Calexico Cart,Food Truck
44826b5af964a5201b341fe3,Night Hotel,Hotel
4a9171eff964a520361a20e3,New York Sports Club,Gym
4aa97ce2f964a520e65320e3,NYU Gallatin School of Individualized Study,College Academic Building
45c76421f964a52066421fe3,Starbucks,Coffee Shop
4b1331eef964a5205c9523e3,McDonald's,Fast Food Restaurant
4c18bca36a21c9b6e860c997,IHOP,Breakfast Spot
439df386f964a520072c1fe3,Three of Cups,Italian Restaurant
4b142286f964a520cb9d23e3,Cevabdzinica Sarajevo,Eastern European Restaurant
5460fb3b498e94400cc7fd29,Shake Shack,Burger Joint
4f42ce8fe4b0899ccd92ca55,The Liberty,Bar
53a7157d498e74f8079c3814,City of Saints Coffee Roasters,Coffee Shop
4b0404f2f964a520ea5022e3,Metropolitan Center,Office
4ee535472c5b5fc6cd1fd9d9,The Wren,Gastropub
4b828cd2f964a520dad730e3,Verizon Corporate HQ,Office
4acf2596f964a52087d220e3,Casa La Femme,Lounge
4fd7b7790e1dbab2f37fea80,Family Dollar,Discount Store
4c4f1f229932e21e70afdfce,"Kew Gardens, NY",Neighborhood
4b4fe5abf964a520f31827e3,Kingsbrook Jewish Medical Center,Hospital
4b8a8b3bf964a5207f7132e3,Allen A.M.E. Cathedral,Church
52d9a63f498ed59073d5ee4b,Campeon,Sports Bar
4afa22cff964a520fd1622e3,Washington Heights,Neighborhood
50db286ce4b0b0948412e4e5,Carlo's Bake Shop,Bakery
4f139003e4b000502e3959c2,New Amsterdam Theater,Theater
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
4ca7cc08f47ea143b2936e21,VIP Style Barber Shop,Salon / Barbershop
4b7e98f7f964a5209ef42fe3,Mang'Oh Yoga,Yoga Studio
47ca561af964a520fe4d1fe3,Mojave,Mexican Restaurant
4b1c488ff964a520820524e3,Connolly's Pub,Pub
4d9036f9ca75b60c374924a9,Maria Hernandez Park Dog Run,Dog Run
52caba91498e933c38956ba1,ROAR Groupe,Office
541c94dd498ead834a904071,MatchaBar,Tea Room
4dee773918385379de5cef9d,Warren Point Elementary School,Elementary School
4cd896307d454688697deced,1 Republik - Hoboken,Sports Bar
4c0d83c2b1b676b033bbe086,Atlantic City Welcome Sign,General Travel
47ea2d31f964a520644e1fe3,The Bowery Electric,Music Venue
40fc6080f964a520200b1fe3,The Four-Faced Liar,Pub
4b5fa53af964a5202dc629e3,Wendy's,Fast Food Restaurant
4fb592dfe4b006bb8ad882a0,Middle Branch,Speakeasy
5601e1e0498eebcef1975492,White Tiger,Restaurant
51bca29d011ceaf3375db3d4,The Cecil,American Restaurant
547fd73d498e1ed85479cca5,Khemistry Bar,Comfort Food Restaurant
4a799b0ff964a52039e71fe3,Au Bon Pain,Bakery
4a21c1caf964a520397d1fe3,Tortilleria Mexicana Los Hermanos,Taco Place
4dcb12741f6ea1401d3791c7,Marillac Auditorium,College Auditorium
4ad63d83f964a520f90521e3,Vince Lombardi Service Area,Rest Area
4c0add01340720a1ef3f8793,Saint Peter's Church,Church
47c6aa22f964a520f04d1fe3,Rustik Tavern,Bar
5615a472498ed90cc0623b3c,The Pomeroy,Southern / Soul Food Restaurant
4effcedb30f89923324d9050,Trolley Car,Bar
4a513b17f964a520d2b01fe3,LIRR - Jamaica Station,Train Station
529f289511d21133dd08a7ec,SoulCycle 19th,Cycle Studio
45368eaaf964a520af3b1fe3,CVS/pharmacy,Drugstore / Pharmacy
548b87a1498edc77fcbf745c,Burger & Lobster,New American Restaurant
4b5623a2f964a5202f0228e3,Starbucks,Coffee Shop
53af0019498e1ac3c12afe9d,"Carlton Hotel, Autograph Collection",Hotel
4dd7d3e845ddced8208ffa61,"Queens, NY",County
3fd66200f964a52069e71ee3,Blue Smoke,BBQ Joint
4a686e03f964a5206eca1fe3,New York State DMV,Government Building
41b3a100f964a5206c1e1fe3,Burger Joint,Burger Joint
4beba6cc62c0c928076be2d4,BP,Gas Station
4addf273f964a520a06621e3,CVS/pharmacy,Drugstore / Pharmacy
4c5c3f607f661b8dedfa471c,Rebekah Rehab & Extended Care Center,Building
4459d2f1f964a520d7321fe3,Newark Liberty International Airport (EWR),Airport
4ea719179a526de96a2be22f,Carnesecca Gym,College Gym
3fd66200f964a5209ee41ee3,San Loco,Mexican Restaurant
4ae36ec5f964a5200a9521e3,LA Fitness,Gym / Fitness Center
44dc6750f964a520a6361fe3,Baked,Bakery
4c3a0e4d93db0f47da742492,7-Eleven,Convenience Store
5026e5ece4b0435879f057e0,Sofia's Mediterranean Grill,Mediterranean Restaurant
43713c00f964a520022a1fe3,Bar Toto,Italian Restaurant
5616e5f7498e5362b3dad870,Angry Burger,Gastropub
4b86b450f964a5206a9731e3,Rikers Island Correctional Facility,Prison
4b4e3fd0f964a520c8e626e3,CVS/pharmacy,Drugstore / Pharmacy
4b6db8e8f964a520aa892ce3,Cafe Bravo,Deli / Bodega
3fd66200f964a5206ee61ee3,Doc Holliday's,Dive Bar
54c66d08498eb3a1cb08a499,Courtyard by Marriott & Residence Inn,Hotel
4b304c35f964a520b8f824e3,McDonald's,Fast Food Restaurant
4fa1b63ce4b075c2d9caaa3d,Honors Lounge (Furst Basement),Office
4a42a955f964a5201aa61fe3,Vanderbilt YMCA,Non-Profit
49e15e76f964a520c1611fe3,Rohm Thai,Thai Restaurant
4e1e30fc1838bed7eb6b323f,Frankies Spuntino,Italian Restaurant
5151d39ce4b0746a2e89aac5,Jebon Sushi And Noodle,Japanese Restaurant
427c0500f964a5209a211fe3,The Levee,Dive Bar
4b69d6a1f964a52059b72be3,Subway,Sandwich Place
4da75c3d81541df437a54a92,Eastchester Medical Associates,Doctor's Office
42ffdb00f964a520f3261fe3,Aubergine Cafe,Café
4dfa0f9a14959516a963b3b2,"Hastings, Ny",Town
4e8fa5f861afcfde298dd597,Cafe Bench,Café
4e9b29f96c2592b36cf5a4d4,CROME Signature Bakery and Cafe,Bakery
4b2ad273f964a52050b024e3,Old Navy,Clothing Store
5476852d498ee22f104ba7b8,Book Culture,Bookstore
4b996536f964a520467835e3,Little Italy,Neighborhood
4ba39f29f964a520ee4c38e3,Schneider National Drop Yard  83CEW,Parking
4b129d95f964a5205c8b23e3,Long Beach Diner,Diner
4af60f11f964a520b10022e3,Ichi Umi,Sushi Restaurant
4b019013f964a520704322e3,Best Bagels,Bagel Shop
4bb73735f562ef3bdf1d3197,Clarence Travel Plaza,Rest Area
52d1fc0b498ede513bb71ede,Denny's,American Restaurant
4af1a9c2f964a520f8e121e3,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High School
55f784e0498ee90313167f33,Club 615 Sports Bar,Night Market
4e733451e4cd876b6df059c2,Bread Brothers Bagel Café,Bagel Shop
4e4dd62dbd4101d0d79c5e6c,Dunkin' Donuts,Donut Shop
4be586c9910020a12e0cd314,PS 1 Alfred E. Smith School,Elementary School
4cc35db6d43ba14387a35ff8,Beauty & Essex,Speakeasy
4a19d10ff964a520597a1fe3,Magnolia Bakery,Bakery
547622dd498eaea3be8a559f,Kings Kitchen 金煌煲煲好,Cantonese Restaurant
49c826cbf964a520fa571fe3,Blue Marble,Ice Cream Shop
477a3514f964a520214d1fe3,The Smith,American Restaurant
52af370411d2a9bf7548fc42,Lenwich,Sandwich Place
4f5cb44ee4b0c5418bd7752d,Unity Christ Church,Church
4afdfe01f964a520d32c22e3,Sushi Village,Sushi Restaurant
4d1eb33e8629224b235a0587,"Rutherford, NJ",City
3fd66200f964a5202de71ee3,Palma,Italian Restaurant
4a9a6a7af964a520ba3120e3,Courtyard New York Manhattan/Midtown East,Hotel
43c936c3f964a520992d1fe3,Burrito Bar & Kitchen,Mexican Restaurant
50cd061e29a61f268e619aa2,St. George,Neighborhood
500f2d72e4b0c1e6fd42f5dd,Mr. Melon,Convenience Store
4a480596f964a52072aa1fe3,Holiday Inn New York City-Midtown-57th St.,Hotel
54059452498ed907859777ea,LongHorn Steakhouse,Steakhouse
4c7d588310916dcb8e262996,Old Navy,Clothing Store
4b5a59cef964a52042bf28e3,Applebee's,American Restaurant
4b5e36b0f964a5201f8429e3,Steve's Sizzling Steaks,Steakhouse
4c5ef77bfff99c74eda954d3,Eataly NYC,Gourmet Shop
4bfed9734e5d0f4787417d1f,Checkers,Fast Food Restaurant
4690ac4cf964a520a0481fe3,Park Central New York,Hotel
52b782a6498ee2a8438f4150,Kung Fu Little Steamed Buns Ramen,Chinese Restaurant
5042811ce4b08d5b6263b835,983 Bushwick's Living Room,American Restaurant
4a6a09b1f964a52071cc1fe3,Miso Sushi,Sushi Restaurant
4a79f0d1f964a5200fe81fe3,Oceana,Seafood Restaurant
56531f2e498e5602c8ba5761,Access Emanate,Office
52d1648611d257eb11504de9,Powerflow Yoga Hoboken,Yoga Studio
4c746f5c1b30a093f7d0ec09,Angel Tips Nail Salon,Nail Salon
524dfe3611d26976a6d62277,Blink Fitness,Gym / Fitness Center
4d8e5e5ec1b1721e3f052f46,Pin Street at Warwick,Bowling Alley
4ea6e21cdab44fef91bed6f6,Fairway Market,Grocery Store
52ab4e2011d27e374eb44f3e,BarBacon,Gastropub
4a843826f964a520f2fb1fe3,The Rock Health & Fitness Club,Gym
5437036d498e918b4493e95d,The Raines Law Room at The William,Speakeasy
527e819a11d281648dd93142,Maison Kayser,Bakery
4fb533857beb65c72e11e35d,Chase Bank,Bank
4b6caaddf964a520ac4a2ce3,The Whiskey Brooklyn,Whisky Bar
53a5d9d8498ec347d3147dd8,Independent Training Spot,Gym
542c32d3498ea03417f1d9fd,Blink Fitness 116th,Gym
4ba82484f964a52051ce39e3,The Mills at Jersey Gardens,Shopping Mall
4ddc143fd4c082f960be9c3c,Westchester County/Bronx Border,Border Crossing
527d9b01498e2cd7163afa0b,The Other Place,American Restaurant
4c4757dd972c0f47a77a2321,3 Sheets Saloon,Bar
4b5b049df964a52019df28e3,Rochester General Hospital,Hospital
51aa479d498e6b82664b76b6,AP Café,Café
4fb23a1ae4b0ea9c3a8c1206,Vanguard Chelsea,Residential Building (Apartment / Condo)
52e9271611d2eefec4a806ce,Blarney Stone,Sports Bar
4eda729e775bcc53fa9d3a2a,The Heron,American Restaurant
5244bd0e11d2d511de3e244e,Russ & Daughters Café,Café
4459d2f1f964a520d7321fe3,Newark Liberty International Airport (EWR),Airport
4c5c3f607f661b8dedfa471c,Rebekah Rehab & Extended Care Center,Building
49b79f54f964a5202c531fe3,Rockefeller Center,Plaza
4c44797c2d3ec9b612e52eae,Los Angeles Bakery,Bakery
4b1c0a5cf964a5201f0124e3,Murphy's Law,Bar
52606e8811d253066c2e7217,Krystal's Café 81,Filipino Restaurant
4bc9affbcc8cd13af6f3bbcf,Westchester Square Medical Center,Hospital
4b771282f964a520677a2ee3,Gold City Supermarket,Supermarket
4b20f620f964a520a03524e3,Goldman Sachs,Office
4ba10c3cf964a520669237e3,Chai Thai Restaurant,Thai Restaurant
5243928d2fc659b07ab2f357,Pizzetteria Brunetti NYC,Pizza Place
4b5cb74cf964a5202f4029e3,Starbucks,Coffee Shop
4b6cfe10f964a520f0612ce3,Legends Pub,Pub
4a6fa0abf964a520a4d61fe3,Brookfield Place,Shopping Mall
55b2ae9c498e74c43cd8165b,Blockheads,Mexican Restaurant
513a0050e4b014dd28f381cd,Grand Oaks Country Club,Other Nightlife
4cab84745a1e952142268ece,Cottage Gift Shop,Gift Shop
4e1b980cc65be9fffd74ca11,GameStop,Video Game Store
52b5b5f111d2a173ca244fe7,Dover Street Market,Boutique
4ab6ba92f964a520c27820e3,9th Ave Saloon,Gay Bar
4f2ef8b8e4b062ad2ca66cff,Affina Nails & Spa,Nail Salon
4d06fb7d2f96f04d25af2a54,Luke's Lobster,Seafood Restaurant
42911d00f964a520f5231fe3,New York Penn Station,Train Station
4b49d14af964a520137426e3,Turning Stone Resort Casino,Casino
4b8ae0e4f964a520d38632e3,Central Park - Harlem Meer,Lake
5171cd5be4b046ab9ae733c0,juice press,Juice Bar
4a6fa0abf964a520a4d61fe3,Brookfield Place,Shopping Mall
5471f9d3498e94529d53dc19,Dunkin' Donuts,Coffee Shop
4c1bc61763750f472072b567,Astor Bake Shop,Bakery
4c07d0edda13c92884076c02,McDonald's,Fast Food Restaurant
5081c129011c0b437d8d0b54,Blue Ribbon Fried Chicken,Fried Chicken Joint
4c529333250dd13a59bd117f,Co-op City Greenway,Other Great Outdoors
40fb0f00f964a520e10a1fe3,Keybar,Bar
4b759807f964a520e2162ee3,Bonhams,Art Gallery
3fd66200f964a5208ee91ee3,China Grill,Chinese Restaurant
4a9c20e8f964a520153620e3,Urban Outfitters,Clothing Store
5419c024498e81544e23eee9,Bareburger,Burger Joint
56605936498e490208836c28,Digg Worldwide Headquarters,Office
4f38a30ee4b099ca95aaf92e,Backyard,American Restaurant
4ca259877f84224b778dbb58,The Rech Center,Dance Studio
51d35ee28bbdd6ddb1edf05a,WeWork Fulton Center,Coworking Space
4f8ba1fee4b002b90d47381d,Donna,Cocktail Bar
4e0a49efaeb7a6da82847010,Cattaraugus Community Center,Gym / Fitness Center
4c58b56dec2520a1736c4d12,Citibank,Bank
472ba436f964a520ff4b1fe3,Mad Hatter,Pub
4c410470ff711b8dbf5d1105,Bay Ridge,Neighborhood
4b036126f964a520114f22e3,Maggie's Place,Bar
55bec538498eb47f902f7f9a,Los Tacos Mcondo,Mexican Restaurant
4a513b17f964a520d2b01fe3,LIRR - Jamaica Station,Train Station
4aebaa02f964a5203cc421e3,J & V Pizzeria,Pizza Place
4bc41bc1dce4eee1b3f1719d,Dunham's Bay Resort,Resort
4ef4c5b099111bd0a9b8e9c2,Joe the Art of Coffee,Coffee Shop
4c816bb9e602b1f7c9b8927a,CVS/pharmacy,Drugstore / Pharmacy
4b0885d1f964a520a20d23e3,Guadalupe Bar and Grill,Mexican Restaurant
528ab9cf11d2703595552da2,Mott Haven Bar and Grill,Restaurant
51124eece4b00424e9ef60c4,Lufkin-RMT,Factory
4a40f778f964a520afa41fe3,Kings Plaza Mall,Shopping Mall
4d531ddd7e0f8eec112b8ae4,Corkbuzz,Wine Bar
4b27d0d7f964a520788a24e3,Chipotle Mexican Grill,Mexican Restaurant
4b38e86ef964a520055225e3,Starbucks,Coffee Shop
4fa96c2be4b07cb43c3266a9,Ange Noir Cafe,Coffee Shop
4ae872b3f964a52067af21e3,Facebook NYC,Office
4bf1904552bda593bdb2b1b7,1199 SEIU Headquarters,Office
4bcc226f937ca593009faa92,JFK Long Term Parking,Parking
4be078b398f2a5935a5dc25a,Holland Tunnel,Tunnel
4a77834ff964a520b6e41fe3,New York Sports Club,Gym
4bf6ef8b5efe2d7fd10d6834,The 13th Step,Bar
4ea2c02193ad755e37150c15,The Grey Dog,Café
412d2800f964a520df0c1fe3,Central Park,Park
534dd84c498e6d9d361c5a66,Kitty's Canteen,Jewish Restaurant
4b0ff732f964a520d26623e3,Nat Sherman Townhouse,Smoke Shop
4ad139f1f964a52092dd20e3,100 Fun,Karaoke Bar
54a88a0f498eae35a2ee65b9,Gastroteca,Gastropub
4b85fbf5f964a5208c7c31e3,7-Eleven,Convenience Store
4b105534f964a5200a6e23e3,AMC Bay Plaza Cinema 13,Multiplex
4a677ed6f964a5208ec91fe3,3LD Art & Technology Center,Performing Arts Venue
4a67bbd8f964a520f9c91fe3,The Peninsula New York,Hotel
4ad67f80f964a5207e0721e3,Hatsuhana,Japanese Restaurant
4b964fbdf964a52063c534e3,Rutgers School of Dental Medicine,Dentist's Office
4dcabca41f6e2812677e3598,The Meatball Shop,Italian Restaurant
4a7198f9f964a5204ad91fe3,Starbucks,Coffee Shop
4bb9f4693db7b713b4b2229a,Starbucks,Coffee Shop
44f4b0ebf964a52036381fe3,Boqueria,Tapas Restaurant
53ef0b68498e6296dab22f4d,Monty Hall,Performing Arts Venue
42911d00f964a520f5231fe3,New York Penn Station,Train Station
4d50148971548cfae10a0c9a,Sunoco,Automotive Shop
4ace6c89f964a52078d020e3,LaGuardia Airport (LGA),Airport
534572ed498ebc7e99e8d4cd,Planet Fitness,Gym / Fitness Center
511302dbe4b0d32f19bb9b7f,The Storehouse,Gastropub
56452c29498eec5cc057c45a,Howl at the Moon,Nightclub
54284735498e2d89dfe064e1,Smokin Barrel,BBQ Joint
41842b00f964a520e01d1fe3,Turkish Kitchen,Turkish Restaurant
4e4a75abae6014a2fdd1fb4c,"Lodi, NJ",City
503920e5e4b0fba092d5e890,Alfie's Bar & Kitchen,Bar
3fd66200f964a5200ae91ee3,Frames Leisure Time Bowl,Bowling Alley
465c691cf964a52032471fe3,Roasting Plant Coffee,Coffee Shop
4ebbfcbe77c8d9bd1bc3f5d2,Brooklyn Navy Yard Center at BLDG 92,History Museum
3fd66200f964a52092e81ee3,Birdland Jazz Club,Jazz Club
4ddd3878e4cdb993eabc64fb,Green Fig Cafe,Café
4c1fb00fa34cd13a44117d74,McDonald's,Fast Food Restaurant
4a991c59f964a520662d20e3,Paramus Park Mall,Shopping Mall
5662f8be498e7b597586c3d1,Pop Physique,Gym / Fitness Center
4b1ff0b9f964a520172b24e3,Vincent's Italian Restaurant & Pizzeria,Italian Restaurant
4beb0c83246fb713dff8abdf,Liberty House,American Restaurant
